ci_high,ci_low,effect_size,expected_direction,expected_sign,mean_delta,metric,n_bootstrap,n_pairs,sign_consistency,sign_flip_p_value,sign_flip_q_value,signed_effect_size,significant_after_fdr_0.05,significant_after_fdr_0_05,std_delta
8.677655176119,-0.332814097945,0.2987560098199766,positive means LSD within-condition transitions need less receptor-profile control energy than placebo,1,3.953129650458284,lsd_vs_placebo_receptor_transition_energy_reduction_pct,1024,30,0.6333333333333333,0.10024421103298664,0.23390315907696885,0.2987560098199766,False,False,13.231966958054995
9.876910757887,3.296704315445,0.6898666883293103,positive means LSD within-condition transitions need less uniform-control energy than placebo,1,6.50966245713407,lsd_vs_placebo_uniform_transition_energy_reduction_pct,1024,30,0.7666666666666667,0.002611439675092697,0.01828007772564888,0.6898666883293103,True,True,9.43611652404741
-13.438784315163,-26.879415726054,-1.092963497828879,positive means receptor-prior control needs less energy than uniform control,1,-19.949841685068346,receptor_vs_uniform_energy_reduction_pct,1024,30,0.1,0.9999995660036802,1.0,-1.092963497828879,False,False,18.252980748851886
2.323629326201,-8.054374580966,-0.195334515926959,positive means receptor-prior control needs less energy than random receptor-prior permutations,1,-2.7845959784016943,receptor_vs_random_energy_reduction_pct,1024,30,0.5,0.572232224047184,1.0,-0.195334515926959,False,False,14.25552450465504
-140.004462711673,-227.786068974713,-1.3877174163290686,positive means hierarchy-prior control needs less energy than uniform control,1,-179.71163630238436,hierarchy_vs_uniform_energy_reduction_pct,1024,30,0.0,1.0,1.0,-1.3877174163290686,False,False,129.50160759513696
-321.806086173333,-546.361438802839,-1.294355316874111,positive means transmodal-prior control needs less energy than uniform control,1,-421.69632323775727,transmodal_vs_uniform_energy_reduction_pct,1024,30,0.0,1.0,1.0,-1.294355316874111,False,False,325.7964159765347
0.230850932724,0.027319123531,0.46364101084434517,positive means modules with higher receptor prior align with larger LSD-minus-placebo state displacement,1,0.13300315069221882,state_target_alignment_receptor,1024,30,0.7,0.02138697262853384,0.07485440419986844,0.46364101084434517,False,False,0.2868666653323103
