"source_path","derivation_note","current_score","layer","median_rank","rank_1_fraction","score_ci_high","score_ci_low","score_mean","score_std"
"results/dynamic_mechanism_ranking/robustness/bootstrap_layer_summary.csv","derived for PI package from existing artifacts; not regenerated scientific output","0.1489060941111875","A","3.0","0.078125","0.49367581112711","-0.13152588454462086","0.16374822825819282","0.15918402837145842"
"results/dynamic_mechanism_ranking/robustness/bootstrap_layer_summary.csv","derived for PI package from existing artifacts; not regenerated scientific output","-0.07406369817533776","B","5.0","0.0","0.012140522869701333","-0.1659816812218171","-0.07443033378435902","0.046831326262729095"
"results/dynamic_mechanism_ranking/robustness/bootstrap_layer_summary.csv","derived for PI package from existing artifacts; not regenerated scientific output","0.3326057058836129","C","1.0","0.6015625","0.5203150526256408","0.22218804445372778","0.34947728175334536","0.07872929670226239"
"results/dynamic_mechanism_ranking/robustness/bootstrap_layer_summary.csv","derived for PI package from existing artifacts; not regenerated scientific output","0.1506187252761158","D","3.0","0.01953125","0.32966509705469904","-0.019301780038447847","0.14838410090054516","0.09045343941388309"
"results/dynamic_mechanism_ranking/robustness/bootstrap_layer_summary.csv","derived for PI package from existing artifacts; not regenerated scientific output","0.2717235065558572","E","2.0","0.30078125","0.5352711610662481","0.05248229992130425","0.29949761469309893","0.12670735669346578"
