ci_high,ci_low,effect_size,expected_direction,expected_sign,mean_delta,metric,n_bootstrap,n_pairs,sign_consistency,sign_flip_p_value,sign_flip_q_value,signed_effect_size,significant_after_fdr_0.05,significant_after_fdr_0_05,std_delta
6.763270562234,-8.219196666949,-0.011187994532499133,positive means LSD within-condition transitions need less receptor-profile control energy than placebo,1,-0.24035546340494368,lsd_vs_placebo_receptor_transition_energy_reduction_pct,1024,30,0.5666666666666667,0.292332355864346,0.5115816227626055,-0.011187994532499133,False,False,21.483337581793933
8.320923951774,1.945953522964,0.5614122054015008,positive means LSD within-condition transitions need less uniform-control energy than placebo,1,5.071116917956426,lsd_vs_placebo_uniform_transition_energy_reduction_pct,1024,30,0.7,0.02138697262853384,0.04990293613324563,0.5614122054015008,True,True,9.032787084366566
-70.621352481384,-106.395059346983,-1.7149933879353672,positive means receptor-prior control needs less energy than uniform control,1,-88.39079143899333,receptor_vs_uniform_energy_reduction_pct,1024,30,0.0,1.0,1.0,-1.7149933879353672,False,False,51.54001879004592
15.897419182187,-2.149222393582,0.2774722216247615,positive means receptor-prior control needs less energy than random receptor-prior permutations,1,6.8713636821441115,receptor_vs_random_energy_reduction_pct,1024,30,0.7,0.02138697262853384,0.04990293613324563,0.2774722216247615,True,True,24.764149873844215
-106.568485331451,-170.157706697976,-1.4417554544099356,positive means hierarchy-prior control needs less energy than uniform control,1,-136.40900991274506,hierarchy_vs_uniform_energy_reduction_pct,1024,30,0.0,1.0,1.0,-1.4417554544099356,False,False,94.61313948596984
-224.677463849995,-360.224911627899,-1.5084615393738499,positive means transmodal-prior control needs less energy than uniform control,1,-288.48844098251374,transmodal_vs_uniform_energy_reduction_pct,1024,30,0.0,1.0,1.0,-1.5084615393738499,False,False,191.24679910782675
0.215080901968,-0.023867026869,0.2861007612871186,positive means modules with higher receptor prior align with larger LSD-minus-placebo state displacement,1,0.09578281533854734,state_target_alignment_receptor,1024,30,0.7,0.02138697262853384,0.04990293613324563,0.2861007612871186,True,True,0.3347869991943984
